Date,Close,High,Low,Open,Volume
2010-09-27,4.1628642082214355,4.1867478765679,4.1127092003009205,4.1270392853742885,4646916
2010-09-28,4.177194118499756,4.1795820792980045,4.107932241573356,4.1628637451840875,6727962
2010-09-29,4.170029640197754,4.189136228855763,4.136592965128088,4.165252848115101,4655314
2010-09-30,4.155698776245117,4.213019111166978,4.127038898620435,4.203465818625417,8594974
2010-10-01,4.198687553405762,4.222571212777907,4.162862644019875,4.191522513561351,5735667
2010-10-04,4.201076030731201,4.232124731627819,4.1580860791746925,4.181969450003016,7770140
2010-10-05,4.229737758636475,4.25123230615059,4.213019422992279,4.239291051885119,7488663
2010-10-06,4.191524028778076,4.234513993549048,4.162864148876184,4.227348951114507,7173592
2010-10-07,4.208241939544678,4.220184062177966,4.165251979115039,4.2130190204669855,4920503
2010-10-08,4.2392897605896,4.246454800802666,4.193911559021753,4.22018317991221,3139512
2010-10-11,4.244067192077637,4.263173778252238,4.227348856715794,4.239290980288382,2539401
2010-10-12,4.229737758636475,4.248844345133764,4.196300797511814,4.234513970506394,3625862
2010-10-13,4.227348804473877,4.263173725567594,4.201077176349401,4.241678888845867,6204201
2010-10-14,4.256007671356201,4.263172131190251,4.229736053057008,4.229736053057008,5050044
2010-10-15,4.246455669403076,4.282280587960113,4.217795212852216,4.277503507059357,6132941
2010-10-18,4.275115966796875,4.287057221042152,4.244067256577816,4.2536205498103055,10969968
2010-10-19,4.234513282775879,4.28228032093376,4.213018738752709,4.227348241544008,7299569
2010-10-20,4.263174057006836,4.287057436204874,4.241679218613999,4.253620763294878,5477095
2010-10-21,4.224958896636963,4.289443671347094,4.210628817885313,4.27750213227815,14787214
2010-10-22,4.229737758636475,4.246456094280671,4.186747794099438,4.232126009489568,17317962
2010-10-25,4.229737758636475,4.279892185896525,4.224960677257749,4.234513970506394,13573503
2010-10-26,4.191524028778076,4.222572739218598,4.181970735477446,4.222572739218598,6001874
2010-10-27,4.1891021728515625,4.206042510579974,4.150380981350918,4.186681914829652,6967956
2010-10-28,4.222983360290527,4.249603850427687,4.184262166788282,4.220562808458499,7279973
2010-10-29,4.1891021728515625,4.2036222525580635,4.155221497394739,4.2036222525580635,5843575
2010-11-01,4.155222415924072,4.227823711560376,4.123761404164586,4.227823711560376,4773148
2010-11-02,4.2036237716674805,4.225404339625802,4.189103686713698,4.189103686713698,4266438
