Date,Close,High,Low,Open,Volume
2010-09-27,68.3890609741211,69.12854235071401,68.21906838595795,68.55055847223716,261400
2010-09-28,69.53654479980469,69.68104566968942,68.13408937960845,68.73757165095179,322900
2010-09-29,69.69803619384766,70.1230242194199,69.17104870760913,69.17104870760913,344500
2010-09-30,68.95854187011719,70.54799912468376,68.95004678024353,69.80851776318566,343200
2010-10-01,69.6810531616211,69.90204230910486,68.8650702862211,69.51105402724447,492300
2010-10-04,68.31261444091797,69.80856842940692,68.18511666746106,69.60457588275955,217900
2010-10-05,69.97854614257812,70.01254597071757,68.92457092466795,69.04357356555805,320700
2010-10-06,69.6640625,70.4545407834125,69.23907431504284,69.99555276548217,271700
2010-10-07,69.98706817626953,70.19956232033371,69.54508320993097,70.08906769995073,406700
2010-10-08,70.26754760742188,70.59054279050524,69.65556356032215,70.00405699790045,257200
2010-10-11,70.9305191040039,71.05801684499941,70.14854247027799,70.14854247027799,249900
2010-10-12,71.53400421142578,71.65300036747297,69.82555013559951,70.51402882198741,251800
2010-10-13,73.25946044921875,73.59944578637368,71.71250381986714,71.82299840596203,512300
2010-10-14,73.1744613647461,73.60795112198876,72.67297842748503,73.02996694060019,405400
2010-10-15,73.7184066772461,74.07539496992018,73.11491813060057,74.07539496992018,397700
2010-10-18,74.48339080810547,74.54288886572793,73.47192382852354,73.58241836845043,342400
2010-10-19,74.12640380859375,74.73838754656884,73.58241970479412,73.76941545637563,569300
2010-10-20,74.93389129638672,75.11238548779495,73.86291966313475,74.38140556975976,376000
2010-10-21,74.74687957763672,76.03884003799033,74.04989962834046,75.33335851430718,732800
2010-10-22,75.70733642578125,75.70733642578125,74.78086601219316,74.85736071358664,425300
2010-10-25,74.92540740966797,76.3873675908992,74.61091386400176,76.11537545147043,360200
2010-10-26,74.74687957763672,75.38436147582725,74.12639434341874,74.72987642886295,193300
2010-10-27,74.53437805175781,74.73837042274405,73.90539130694933,74.44088019738899,156700
2010-10-28,74.69593048095703,75.01042411204759,73.9564550960772,74.79792999275,136200
2010-10-29,74.61090850830078,75.1973941512968,74.5854102603103,74.59391183790834,215600
2010-11-01,74.87439727783203,75.40988641216848,74.38991112307266,74.93390183480587,140700
2010-11-02,74.8913803100586,75.54585892808029,74.50889373242018,75.28236846280947,161300
2010-11-03,74.66191101074219,75.42689093601705,74.28792586878885,75.02740105921771,201700
2010-11-04,76.0303726196289,76.0303726196289,75.41839516967313,75.44389341948744,200900
2010-11-05,75.90286254882812,76.24284777511784,75.50337277465495,75.94535745971308,124900
2010-11-08,75.13789367675781,75.90287351604675,74.96789455424724,75.49488210682483,195300
2010-11-09,75.0359115600586,75.8178882500785,74.89991871539662,75.18040598401348,180100
2010-11-10,75.24839782714844,75.37589556406984,74.6364138777691,75.01040551012409,223100
2010-11-11,75.18891143798828,75.43540537174583,74.04144459690025,74.39843312794002,163300
2010-11-12,74.2964096069336,75.25688020843575,74.05841086581557,74.54289695468694,149800
2010-11-15,74.763916015625,75.20590733166287,74.29643293246743,74.5174221056817,119800
2010-11-16,73.53993225097656,74.20291908264666,73.09794751466643,74.15191610494695,200800
2010-11-17,74.23689270019531,74.37289195819504,73.70141021262486,73.70141021262486,141300
2010-11-18,75.60537719726562,75.90287404252174,74.9168985795319,75.00189489897501,131500
2010-11-19,75.9963607788086,76.0728555096326,75.29937420124286,75.42687190408543,123200
2010-11-22,76.59984588623047,76.72733710909347,74.83189410143196,75.62237210719648,169200
2010-11-23,75.46086883544922,76.00485296094,75.18037519689238,75.96235805148739,135100
2010-11-24,77.17784881591797,77.1948454882036,75.9198810682367,75.9198810682367,165600
