Date,Close,High,Low,Open,Volume
2010-09-27,54.72906494140625,55.33469196174937,53.99875060466447,55.04969141070256,2229600
2010-09-28,55.63750076293945,55.69093623831652,54.426246824769905,55.094217446777435,2631800
2010-09-29,55.18326950073242,56.61718007029599,55.00514335217336,55.40592633706282,4564000
2010-09-30,55.02297592163086,55.90469880270847,54.79141422418745,55.486102713992594,2623800
2010-10-01,54.06108093261719,55.41483491502155,53.597954301994086,55.299052407997344,3140900
2010-10-04,53.330787658691406,54.1323505506783,53.027974104614124,53.82063221448479,2793000
2010-10-05,54.52422332763672,54.92500303383533,53.651408678234105,53.67812641932076,2346700
2010-10-06,53.72267150878906,54.39064239465512,53.491109763244765,54.26595503955622,1446500
2010-10-07,53.900779724121094,54.19468504888215,53.571248481972496,53.70484057596407,1162900
2010-10-08,54.132347106933594,54.44406882077131,53.64250258230271,53.96312907769015,1424500
2010-10-11,54.248130798339844,54.41734883115932,53.838442888898,53.954225436340224,1263000
2010-10-12,54.55983352661133,54.75577264358964,53.97201957315035,53.98983252900964,1706000
2010-10-13,55.60186767578125,55.80671156574443,54.68452256040836,54.702332118254,2400200
2010-10-14,55.209999084472656,56.02937473683421,55.165464992409085,55.57515621606408,2831800
2010-10-15,55.55734634399414,55.9135953179667,55.17437623380469,55.584064082736624,2190600
2010-10-18,55.76218795776367,56.01156256895822,55.20999986262964,55.42374855866088,3064500
2010-10-19,54.50641632080078,55.26344851238444,53.785006655398355,55.192200062546895,2900700
2010-10-20,54.39952087402344,55.04967844025524,54.28373836572979,54.49748702991555,1717200
2010-10-21,54.604373931884766,54.898279243878626,53.80280781285728,54.809217851753054,1180600
2010-10-22,54.39952087402344,55.08530095263703,54.301551320657566,54.73795682522985,1595300
2010-10-25,54.933902740478516,55.557342650324784,54.60437152715696,54.66671517839416,2087300
2010-10-26,55.13875961303711,55.64641711957692,54.034379793343064,54.66672802914307,3130500
2010-10-27,58.24704360961914,58.843762442255255,57.65922616019322,58.46079232079719,4764900
2010-10-28,57.917518615722656,58.63002349827802,57.623609842047316,58.3450229042459,2447600
2010-10-29,58.76363754272461,58.852698982389725,57.49003925015186,57.641444377077775,3278000
2010-11-01,60.45579528808594,60.562673039631605,58.612196542353935,58.781417950230676,6305600
2010-11-02,59.62749481201172,60.812030747726375,59.49390615342866,60.812030747726375,3923100
2010-11-03,60.0193977355957,60.2331464723777,59.49393067539208,59.538457981623836,2165900
2010-11-04,59.716575622558594,60.56266901582977,59.47610239629519,60.500325363640826,2264500
2010-11-05,59.04861068725586,59.85907824365669,58.97735885077362,59.70767318734377,2356900
2010-11-08,58.4429817199707,58.808135478615775,58.30047805175387,58.763608178509685,2425200
2010-11-09,57.88188552856445,58.71907764271252,57.81954186867785,58.389542986198016,3469500
2010-11-10,58.05110549926758,58.05110549926758,57.04469878762416,57.828448605943436,3132100
2010-11-11,58.53203201293945,58.540940189250556,57.276244156031304,57.801717839224374,2081700
2010-11-12,57.9709358215332,58.36281406284801,57.6770339354951,57.962034439647326,1493400
2010-11-15,57.52561950683594,58.175780487338116,57.34749674790401,58.175780487338116,1008000
2010-11-16,57.1070442199707,57.60579350212655,56.59938336174473,57.30297658442525,1888300
2010-11-17,57.62359619140625,57.801725767322466,56.76859800932828,57.231724714287644,1555700
2010-11-18,58.238136291503906,59.093137943791554,57.855166164390255,57.92641800081817,2239700
2010-11-19,58.78142547607422,58.870486882957096,58.00657696679859,58.291577545793686,1772800
2010-11-22,57.99766159057617,58.73687720482233,57.454378306223546,58.73687720482233,1742400
2010-11-23,57.16938400268555,57.80172874108658,56.96453667858012,57.80172874108658,1671400
2010-11-24,57.71266174316406,57.98875407954926,57.07140888902585,57.730471302468686,1318800
2010-11-26,57.45439147949219,57.66814021244274,56.84876440700754,57.249544130658535,484200
2010-11-29,57.391868591308594,57.52583789687269,56.71309577335593,57.240033077556255,1234900
2010-11-30,57.070350646972656,57.59728800346413,56.552339581499176,56.81134511423592,1682000
2010-12-01,58.65114974975586,58.847637109286346,57.49902489847643,57.65978666409589,1740200
2010-12-02,59.68718338012695,59.7318352709096,58.392155896120364,58.55291769365354,1587600
2010-12-03,59.84795379638672,59.87474629750704,58.6333104432063,59.43711954662903,1911100
2010-12-06,59.446044921875,59.740776057583176,59.33887491904478,59.58894734426534,1201900
2010-12-07,59.705055236816406,60.25879194701226,59.660403336712875,59.68719583956761,1592900
2010-12-08,59.3567008972168,60.08012526488516,58.80296454314993,59.94616283676784,1431800
2010-12-09,60.15160369873047,60.30343239538348,59.481763998713504,59.55321520206615,1529700
2010-12-10,60.81251525878906,60.8750401772977,60.21412671328,60.30343731778007,1779600
2010-12-13,60.15160369873047,60.80358400489016,59.8658056992817,60.80358400489016,1753000
2010-12-14,61.19655227661133,61.72349638630617,60.294506382495975,60.41060947800618,1921100
2010-12-15,60.99113845825195,62.178989164652236,60.937553462582166,61.669911263903806,4556800
2010-12-16,61.29478454589844,61.348376345644496,60.446323805811986,60.98219410554872,1545200
2010-12-17,61.455562591552734,61.81281182396893,60.88396654527177,61.1251126730867,3080900
2010-12-20,61.991424560546875,62.15217952083274,61.36623685449445,61.759211594643936,1470700
2010-12-21,62.47368621826172,62.536204290607856,61.88423108099226,62.06285219799298,1891500
2010-12-22,63.38468551635742,63.438270500404236,62.2950787476699,62.36652993570588,1547700
2010-12-23,63.28645324707031,63.38469694484339,62.89347845597801,63.20606894254618,1356500
2010-12-27,63.24181365966797,63.39364921100766,62.96494868986882,63.11677742724489,882500
2010-12-28,63.08102798461914,63.31324096309014,63.05423548978807,63.241789767566594,826200
2010-12-29,63.054237365722656,63.41148654000791,62.90240868118883,63.24179164908114,848700
2010-12-30,63.00958251953125,63.49186104611922,62.714851453535665,63.03637501390159,796500
2010-12-31,62.85774230957031,63.1167477589755,62.71484674566838,62.99171158532616,1062400
2011-01-03,63.59907150268555,63.96525395680867,62.91137213196773,62.99174965762527,1825700
2011-01-04,64.14383697509766,64.26887314976183,63.411479317510185,63.54544859435336,3097100
2011-01-05,64.59934997558594,64.6261424765341,63.69729716454303,63.858058984194614,3016100
2011-01-06,66.85895538330078,66.88574788971556,64.47432691688951,64.47432691688951,2989600
2011-01-07,66.09087371826172,66.52850056875646,65.51927751770741,66.43918994003813,2317800
2011-01-10,65.73359680175781,66.51061325482681,65.61749371454759,66.01939478208871,2499300
2011-01-11,66.5106201171875,66.78748502277249,65.76039608268727,65.95688349205547,2101800
2011-01-12,66.08190155029297,66.96609464966257,65.86755480527617,66.921435954719,1954000
2011-01-13,66.44812774658203,66.8946877357204,66.09981150017128,66.2069815366271,2347200
2011-01-14,66.24268341064453,66.34986022265058,65.93009289307972,66.29627522362867,1997500
2011-01-18,66.9393081665039,67.18045426305434,66.29626780827952,66.40343779433618,2976400
2011-01-19,66.30519104003906,67.01968937928676,65.93901558129646,66.96610438872959,2372200
2011-01-20,65.87651062011719,66.37665546891758,65.38529206221502,66.17123494089597,2329000
2011-01-21,65.38528442382812,66.46595831100478,65.33169942884867,66.23375212345265,2353300
2011-01-24,66.31411743164062,66.34984302638344,65.49244919443748,65.51924168700447,2042600
2011-01-25,66.59989166259766,66.97500005289832,65.86753426602861,66.06402156017411,1058900
2011-01-26,67.2965316772461,67.421567822582,66.4570042462705,66.85890516857039,1611700
2011-01-27,67.15367126464844,67.27870747537378,66.18016726518692,66.97504323935335,1926700
2011-01-28,66.22479248046875,67.13577109985923,65.93006149826986,67.04646053936354,1838300
2011-01-31,67.13581848144531,67.21620281239454,65.5371331086404,66.90361222306706,3604900
2011-02-01,69.30606079101562,69.511481241418,68.234320287417,68.234320287417,4372200
2011-02-02,68.66304779052734,69.41327196600191,68.18969538662667,68.98457146373597,2504800
2011-02-03,68.6273193359375,68.77022176875666,67.01970785050024,67.49306023477837,3396400
2011-02-04,69.43112182617188,69.52936553582127,68.0646498097279,68.68983767240243,1908100
2011-02-07,68.93097686767578,70.065235858076,68.8863181582899,69.39539610106202,2111200
2011-02-08,69.96700286865234,70.0027284788423,69.02029804749036,69.07388305579359,2091100
2011-02-09,70.15453338623047,70.44033132896685,69.76155865973277,70.09201529919315,1918100
2011-02-10,70.07415008544922,70.14560127563342,69.39537740662038,70.04735759262027,1033700
2011-02-11,70.35107421875,70.55649486015892,69.23467398362091,69.74375221828112,1326600
2011-02-14,70.93153381347656,70.96725940347548,70.40459669240168,70.40459669240168,1307700
2011-02-15,70.61898803710938,70.88692672441113,70.54753681196706,70.85120111183997,2262700
2011-02-16,71.15485382080078,71.34240816373509,70.5743245799298,70.8154707451049,1765700
2011-02-17,71.82467651367188,71.91398711077633,70.62789952175613,71.07445932124024,2836000
2011-02-18,72.02117156982422,72.34269520474007,71.55675232714717,71.97651285954493,2301500
2011-02-22,70.11882019042969,71.59246886141408,69.89554029524908,71.5478101567933,1841500
2011-02-23,70.10987854003906,70.27064031753007,69.27927715866234,69.93125737125386,2192400
2011-02-24,69.85089111328125,70.40462778184535,69.38647186613521,69.79730611160048,2151900
2011-02-25,70.90719604492188,70.91614975585179,70.01201618297914,70.11048651416728,1139300
2011-02-28,70.96983337402344,71.52484715169587,70.68337619224882,70.7370847795572,1682900
2011-03-01,70.97884368896484,71.57861282449716,70.92513505882266,71.13997640907478,1999000
2011-03-02,69.79719543457031,70.93407118818794,69.46597632965569,70.77293849251087,4507700
2011-03-03,71.63228607177734,72.14253829513846,70.24476145090131,70.48645699683868,1999600
2011-03-04,72.04408264160156,72.14254614905097,71.15784960743002,71.69495619107047,1549700
2011-03-07,70.3252944946289,72.45582592899673,70.20892362632162,72.05299108391378,1937400
2011-03-08,70.11048126220703,70.77291239811159,69.859832012388,70.4596008358378,2767400
2011-03-09,71.34583282470703,71.39059455002749,69.770321172697,70.11048706421909,2113400
2011-03-10,70.16419219970703,70.70130555825888,70.07467558317508,70.70130555825888,1825100
2011-03-11,69.6539535522461,70.33429226394881,69.59129122548936,70.01202691786233,1512700
2011-03-14,69.1615982055664,70.029923766403,68.82142548624795,69.22426052285975,1524400
2011-03-15,68.83041381835938,69.38542807189708,67.63982236124728,67.8815248707249,1838300
2011-03-16,67.70246124267578,68.75877392056496,67.20116262594242,68.57974065164059,2773600
2011-03-17,68.79459381103516,69.2332301763651,68.49023583540941,68.57079877142236,2042500
2011-03-18,69.75243377685547,69.96728192446079,68.99153203571312,69.62710910559355,2384000
2011-03-21,70.62966918945312,71.39952416330804,70.34321200125208,70.38796688178714,1389400
2011-03-22,70.54912567138672,70.83558296594728,70.2984763923563,70.65654971797717,1324000
2011-03-23,70.21791076660156,70.49541433913727,69.72555910918624,70.22685764787794,1342900
2011-03-24,71.37267303466797,71.55170622410505,70.1910362272194,70.48644030682274,1190500
2011-03-25,71.24736785888672,71.90980592918422,71.20261295987585,71.36374562161296,2001200
2011-03-28,71.35476684570312,71.6412240515385,71.05040905248738,71.37267426276199,1081500
2011-03-29,71.56964874267578,71.80239748905042,71.23843646519742,71.28319137393868,1346400
2011-03-30,71.7218246459961,71.99932826277045,71.43536731683763,71.70391722122787,1162900
2011-03-31,70.76397705078125,71.65915699156442,70.71026161015122,71.51592492279225,2087600
2011-04-01,71.40849304199219,71.45325476599605,70.9430025288809,70.98776425288476,2048500
2011-04-04,70.99671173095703,71.4443016560387,70.75501617647224,71.31897702339026,1421500
2011-04-05,70.8534927368164,70.88034704193387,70.24477011199052,70.3342867389424,2186100
