Date,Close,High,Low,Open,Volume
2010-09-27,48.6182746887207,49.0401080101194,47.69790921654826,47.72092032824137,4924800
2010-09-28,47.37577438354492,48.64894546440786,46.86190255938519,48.61059751950296,4798100
2010-09-29,46.7545280456543,47.91265531415303,46.67783215436436,47.71324131558205,3175700
2010-09-30,45.06718826293945,47.04597368772154,44.44594398948125,46.923258516664085,7410800
2010-10-01,45.72677993774414,46.5244299520238,45.0671848461575,45.0671848461575,5325300
2010-10-04,45.0901985168457,45.803481349437526,44.93680382448266,45.71144277856345,4257100
2010-10-05,46.631813049316406,47.51383043145686,44.90612915659347,44.96748821047766,8034700
2010-10-06,46.792877197265625,48.012360625073214,46.45541117082759,46.693173121171235,4774600
2010-10-07,47.191707611083984,47.32209415528239,46.2943532702783,47.068992412535486,3708100
2010-10-08,50.320945739746094,52.015950205225266,49.07845408311657,49.07845408311657,16205500
2010-10-11,51.103248596191406,51.80886599016611,50.45132476128287,50.93451998070831,7599700
2010-10-12,52.269046783447266,52.61418120770913,50.535691614783566,50.90384007198128,5766100
2010-10-13,52.20002746582031,52.75991868899099,51.770525717539755,52.64487190598086,4387500
2010-10-14,51.04191207885742,52.92098830862694,50.97288166001064,52.391776553053255,3810200
2010-10-15,52.4531364440918,52.5068241700229,50.689101132315784,51.202976053682896,5715700
2010-10-18,51.126251220703125,52.90562236851719,51.08022901627624,52.644849381831364,3503000
2010-10-19,49.369895935058594,50.65073533687058,48.8330130443114,50.06016474220076,5715600
2010-10-20,51.479068756103516,52.02361717968354,50.25958245984412,50.46666779860576,4329000
2010-10-21,51.0112190246582,51.969932326910346,50.34395245974292,51.8472142154917,2796000
2010-10-22,50.58937454223633,51.60177538947679,50.03715483437414,51.34100822272001,2162000
2010-10-25,52.15401077270508,52.6218633962879,51.28733593553025,51.45606458451606,3741200
2010-10-26,54.792396545410156,55.39830418756504,52.18469462079514,52.261390531499686,7472200
2010-10-27,54.14811706542969,54.37053921645583,52.92863675808571,54.27083515628024,4521200
2010-10-28,53.98705291748047,55.42128985612157,53.17406606161446,55.42128985612157,3760600
2010-10-29,56.111568450927734,56.28029705726419,54.00239943075218,54.00239943075218,5080100
2010-11-01,55.47498321533203,56.15758656045188,55.10683476385831,55.99652344153248,2727000
2010-11-02,55.083560943603516,56.15039304513305,54.76121183091847,55.91246368099624,2883500
2010-11-03,54.024417877197266,55.27544293076882,53.21853914254226,55.152645763486106,4516400
2010-11-04,54.52328109741211,54.9530798573724,54.06278158951624,54.84563016738233,4509600
2010-11-05,54.3237190246582,55.67452240386578,54.00137001485108,55.49032380619997,4760400
2010-11-08,54.4465217590332,55.05284823995548,54.06277126646729,54.33139544014986,3234000
2010-11-09,55.41360092163086,56.986981195866434,55.00682610049115,55.79735163675454,5375500
2010-11-10,55.27543258666992,55.80501027637204,54.50026060836227,55.789662829172684,2434000
2010-11-11,56.68762969970703,56.9332298087554,54.707475526747324,54.77655366818794,4052600
2010-11-12,53.49483108520508,56.211786025077316,53.21853018585743,56.211786025077316,5273300
2010-11-15,50.96977615356445,53.840230052363225,50.74720002145093,53.80185263609235,9839300
2010-11-16,50.90067672729492,51.038827170399976,49.54987304533098,50.83160443352698,7447500
2010-11-17,51.74494171142578,52.18241726445532,50.84696650082371,51.17699232893868,4425500
2010-11-18,53.21852111816406,53.53319936597021,52.62754787365651,53.0112984067459,4480900
2010-11-19,53.76346206665039,53.82485771317634,52.59685694911429,52.650581799555454,3659700
2010-11-22,53.533199310302734,54.86097872986143,53.11107138211599,53.90927319278011,5040100
2010-11-23,52.97291946411133,53.448772219249314,52.05192055382235,52.85012234200465,3912500
2010-11-24,54.03208541870117,54.131858466267005,52.76570727303446,53.011307421755255,2827000
2010-11-26,53.571590423583984,53.84021469413869,53.22621134238228,53.84021469413869,1250700
2010-11-29,52.4356689453125,53.39504521103877,51.26906998263928,53.39504521103877,5790100
2010-11-30,51.90610885620117,52.15938568099958,51.08488273035151,51.737263495238906,6447600
2010-12-01,52.566139221191406,52.65056479541405,50.509236409850715,52.619864054281486,7535700
2010-12-02,51.391883850097656,52.94991047655944,51.2307092875916,52.54313574420084,5484300
2010-12-03,53.03432846069336,53.09572995822306,51.31512751884535,51.45327796050263,6365200
2010-12-06,53.203189849853516,53.86324143590308,52.62756387519891,52.972937117763585,4516100
2010-12-07,53.088050842285156,54.55398078600659,52.76570177857439,53.85555195906442,6137000
2010-12-08,52.665931701660156,53.44878030832731,51.8907538905824,53.44110365716875,3341800
2010-12-09,52.4356689453125,52.94989321840545,51.982846158562346,52.91152168111722,2656300
2010-12-10,52.642913818359375,52.82711835498492,51.806340172907746,52.811765049147546,2255800
2010-12-13,51.09255599975586,52.94990754749453,50.92370479440332,52.804086297428846,5228800
2010-12-14,50.271331787109375,51.16930684270266,50.056432374376264,51.05418048428997,4272200
2010-12-15,50.7471809387207,51.55305367722799,49.887577495410184,50.240627341170914,4159100
2010-12-16,50.66276168823242,51.0618597817605,49.97968600998331,50.94673341738332,3452900
2010-12-17,51.675872802734375,52.005898652594844,50.33274529723244,50.73184346527311,3586800
2010-12-20,51.74494171142578,52.320567747284166,51.29978950502497,51.81401988062563,2180700
2010-12-21,53.08037567138672,53.149447955529766,51.99819637526558,52.33589871259161,3049900
2010-12-22,53.11872863769531,53.5331797643453,52.81172715252129,53.26455566065539,2004000
2010-12-23,54.53096389770508,55.0451883085847,52.95758405809894,53.20318421371082,3172400
2010-12-27,54.860992431640625,54.99146624000534,53.81719025358314,54.44654105015575,2067100
2010-12-28,54.83029556274414,55.70524658933514,54.66144433733705,55.12962060575841,2371400
2010-12-29,57.40909957885742,58.09984606436069,55.04519416965936,55.283117698862924,5912100
2010-12-30,58.199607849121094,58.9440848278223,57.531879806709306,57.654682789227174,4524000
2010-12-31,58.60639190673828,58.78291390303594,57.80051330717411,58.32241435567188,2303000
2011-01-03,58.52197265625,60.003250362296576,58.21497097284091,59.450648503274216,5621000
2011-01-04,57.56256866455078,58.176571739199574,56.33456837082049,58.01539139403962,7149600
2011-01-05,59.19735336303711,59.45830676266039,57.884927281633196,59.043855496601005,9796200
2011-01-06,59.57344436645508,60.38699375257957,59.074567422756914,59.527390313352434,7111300
2011-01-07,58.55266571044922,60.31024411488471,57.946339075730215,60.31024411488471,5969500
2011-01-10,58.00774002075195,58.57568924882166,57.37838929354788,58.54498849925449,3899600
2011-01-11,58.43754959106445,59.36622547851957,58.05379893398861,58.46057369359775,3616300
2011-01-12,61.25429153442383,61.37709458247839,58.93643963032422,59.857439068447015,7246100
2011-01-13,61.929656982421875,63.07323182212764,61.28495310357866,62.106178931646745,7216700
2011-01-14,63.679595947265625,63.9405436283779,61.93736438474747,62.82766887328159,6149900
2011-01-18,65.29131317138672,65.58296145828201,63.978887097005504,64.08633677404947,7578900
2011-01-19,58.44522476196289,63.10395738652475,58.130546420465194,63.10395738652475,24277500
2011-01-20,55.7743034362793,58.88268522819087,55.152629420124455,58.821283734959394,19891900
2011-01-21,56.18107986450195,57.96168223573839,56.0429294281315,57.278606704675845,9401100
2011-01-24,58.353118896484375,58.76757027270297,56.48809063128562,56.741367448236396,7443200
2011-01-25,58.10751724243164,58.867341818241954,56.135039321603486,58.69081981500233,7851400
2011-01-26,60.48677062988281,60.709346691338936,58.652443141422424,58.87501920287855,7607700
2011-01-27,60.37931442260742,62.22899501573064,59.95719230094991,61.4384697634418,8325900
2011-01-28,61.23124313354492,61.88361796468565,59.934164267044814,61.28496798186077,6824600
2011-01-31,62.19831085205078,62.29041312315995,60.686332237539986,62.00643551225136,5270600
2011-02-01,64.41776275634766,64.58671825116657,62.66678009947205,62.78197756041097,7021100
2011-02-02,63.903194427490234,64.87084449811275,63.17362057390308,64.54061503761686,6644200
2011-02-03,63.75724411010742,64.11051755667734,62.28273439078393,64.01835850202683,5549100
2011-02-04,63.38096618652344,64.10286445182385,62.52083806703363,63.918552120387936,5253500
2011-02-07,64.31790924072266,64.65582013137416,63.43473677781911,64.03375636820348,5637200
2011-02-08,64.54829406738281,64.85547934659729,63.11217886440227,64.3486189485465,5806400
2011-02-09,64.90924072265625,66.03816484578617,64.50989632345673,65.3930686949599,6265300
2011-02-10,65.98438262939453,66.04582200956054,63.857095358987046,64.41771359025198,4379500
2011-02-11,67.82755279541016,68.01954654832507,65.43146864972577,65.43146864972577,6024800
2011-02-14,68.3958511352539,68.53408686863132,67.05957628539504,67.25925142453669,5014400
2011-02-15,65.21642303466797,68.10401011915916,65.1703464184802,67.63554499063962,6965000
2011-02-16,66.2531967163086,66.35303721022555,65.28555249269452,66.04584605672956,4673000
2011-02-17,66.62183380126953,66.8138275586219,65.20108116869895,65.65418362364197,3993100
2011-02-18,63.75724411010742,66.75234600567008,63.649728142605554,66.75234600567008,6130800
2011-02-22,61.553184509277344,64.45612846283146,60.716088888106526,61.79125483439624,8404700
2011-02-23,62.444053649902344,62.58997079417768,57.90532384522347,61.6914413313123,11986000
2011-02-24,63.12755584716797,64.58670982390288,61.90647815442568,63.995371528380645,8344900
2011-02-25,65.2240982055664,65.27785620572146,63.741906647939786,63.81102156563232,5562900
2011-02-28,65.93065643310547,66.35304505147609,64.81709496166962,66.03817247065716,4751100
2011-03-01,65.24715423583984,66.56039076138171,64.32558659450021,66.0996069407119,6836900
2011-03-02,64.84011840820312,65.80776838347813,63.880149822187555,63.96462752649158,3813400
2011-03-03,66.12264251708984,66.29159794482135,64.97068008348485,65.70793533788998,4290700
2011-03-04,65.66185760498047,66.4144756269147,64.84012465060714,66.4144756269147,3409500
2011-03-07,63.52689743041992,66.04585467110411,63.02771247327813,65.30091793094886,4170600
2011-03-08,62.636016845703125,63.7495837151228,61.161506776384144,63.66510602643641,5625800
2011-03-09,60.54713821411133,62.382603612847575,60.23227155235208,60.89273043411069,5730800
2011-03-10,57.774757385253906,60.109396049641745,57.74403768451409,59.3260641879198,8433900
2011-03-11,58.581119537353516,59.51804977449878,56.08520132100357,56.46150734997432,6771800
2011-03-14,58.58880615234375,59.21086394989008,57.61347474273673,58.08193990309597,4070200
2011-03-15,58.596500396728516,59.07264119197335,56.10825694231077,56.661199932181376,6603200
2011-03-16,57.96676254272461,59.756140054737564,57.09126554708447,58.711693460512976,6574700
2011-03-17,59.0726203918457,59.779155803819236,58.36608497987216,59.06494486243362,4027700
2011-03-18,58.005149841308594,60.40123391049557,57.9897929196068,59.94812562130647,4184400
2011-03-21,59.31837844848633,59.318378448486335,58.08193841549243,59.003511792562136,3268300
2011-03-22,58.52737808227539,59.52574799478525,58.18179165212142,59.52574799478525,2974400
2011-03-23,59.341426849365234,59.62557971430951,57.72100495766361,58.36610115805466,2792700
2011-03-24,59.55646514892578,59.67165671458647,58.21250886382983,59.49502574111713,3701400
2011-03-25,60.53177261352539,62.09076049718306,59.85595690874658,59.93275321578329,5040300
2011-03-28,59.648624420166016,61.222975713808594,59.61790471316199,61.10009688579249,3218600
2011-03-29,60.55483627319336,60.62395707989418,58.87297476594124,59.80222394626942,2558400
2011-03-30,61.78358459472656,61.81430429692792,60.58554550479407,61.40727849633209,5134900
2011-03-31,60.4780387878418,63.28114905905178,60.32444611237207,62.83572209733058,9012700
2011-04-01,61.722137451171875,62.61298518200742,60.97720094966617,61.04631587000407,6329100
2011-04-04,63.327205657958984,63.51919937115648,61.860376735905376,62.7973011345953,4238800
2011-04-05,63.4040412902832,64.05682500731334,63.19669052948563,63.59603512254224,3892300
2011-04-06,61.967899322509766,63.71119984529908,61.66838956687277,63.71119984529908,3574000
2011-04-07,60.77757263183594,62.25208399228623,60.677737939234426,62.029370423386865,3878100
2011-04-08,60.2169303894043,61.05402043580081,59.71006401111337,60.93114160742057,3702800
2011-04-11,60.05564880371094,61.06937567311014,59.57182661349252,61.05401874957926,3575200
2011-04-12,58.8806266784668,59.564123783690135,58.25856896362331,59.210856077780086,3855000
2011-04-13,58.972808837890625,59.7331025489719,58.358426412072696,59.38751609643997,2987100
2011-04-14,57.97442626953125,58.82687891710042,57.413807847476725,58.38145204808191,4519900
2011-04-15,56.71494674682617,57.828513897841596,56.63815042655909,57.7286734082291,4539500
2011-04-18,56.69191360473633,56.95302814846816,55.179001934903894,56.246486703724756,4653200
2011-04-19,58.94207763671875,58.97279733793768,56.906942839640216,57.20645260254485,5644000
2011-04-20,58.22740936279297,59.71825430571559,57.850857858706114,59.618354561408296,3648600
2011-04-21,58.99586868286133,59.6183378999068,58.334985066979264,58.7499567276716,2795500
2011-04-25,58.40415573120117,59.541502396214995,58.09676426527815,58.88829333250186,2596300
2011-04-26,58.95745086669922,59.23410256063919,58.44257360525684,58.726905834081336,2800000
2011-04-27,58.25047302246094,58.888303535734025,57.21302591234277,58.84988326021464,3568500
2011-04-28,56.23704528808594,58.57321184246408,55.929653871956575,58.55783904700563,6462300
2011-04-29,57.52810287475586,58.058353089949726,56.4829752447246,56.53676831996126,3821000
2011-05-02,56.490657806396484,57.95844353840764,56.35233192761488,57.704845116807185,3436600
2011-05-03,54.846107482910156,56.352319004788534,54.28511769677508,56.275472614866885,5470800
2011-05-04,54.44649887084961,55.21497452425046,53.447484039230865,54.91526948846444,4823900
2011-05-05,53.916255950927734,56.060297915933305,53.47821918949183,53.662657572097714,6000600
2011-05-06,54.69241714477539,55.66069822122615,54.154486470638645,54.6847366087196,4118500
2011-05-09,55.3686637878418,55.70678903118385,54.4695429698792,54.59250186782391,6034600
2011-05-10,54.67704772949219,55.81438849264965,54.63862159893774,55.59152983404347,3300000
2011-05-11,52.79426574707031,54.25437040402775,52.33318160882136,54.0776243181504,6617200
2011-05-12,52.04117202758789,52.67132182693359,50.75781909744544,52.27171120510231,6636900
2011-05-13,51.75684356689453,52.978723128438105,51.36491927021018,52.39467988320329,4975600
2011-05-16,51.956634521484375,53.22462040324839,51.36490504059292,51.41870395976796,3944100
2011-05-17,52.68668746948242,52.97102556408864,51.54166041910177,51.756832658045376,4661500
2011-05-18,52.64059066772461,53.416752843298845,52.333199184655165,52.955668550197124,6355500
2011-05-19,50.95762634277344,52.87881576438914,50.75014046496106,52.825022695104096,10239900
2011-05-20,50.273681640625,51.103636849206914,49.8740768344585,50.58875950912549,50050000
2011-05-23,51.29574203491211,51.7414592529729,50.07386874674893,50.242928439769145,20138200
2011-05-24,51.68768310546875,52.37931248677395,51.257332677653864,51.97201539450174,12527300
2011-05-25,52.24098205566406,53.02482471079736,51.46481993637201,51.787578331838404,9841100
2011-05-26,53.140098571777344,53.14778497081547,52.27940363264915,52.379309231131074,7839500
2011-05-27,53.824039459228516,54.36965651004441,53.17851681373921,53.30147574164361,10230900
2011-05-31,54.44649887084961,55.384040106079276,53.601176824709455,55.21497452425046,9817600
2011-06-01,52.70975112915039,54.93065153545499,52.417732442361846,53.962370407464654,9857800
2011-06-02,53.2322998046875,53.79328954682584,52.16411923844079,52.97102092684449,5590600
2011-06-03,53.01712417602539,53.40904833059575,51.58007871427222,52.379293954002634,6227000
2011-06-06,51.27269744873047,53.70107750808666,51.218904386551806,53.017134633384806,4612800
2011-06-07,51.257320404052734,51.98737574512011,50.857715669987016,51.79525684426084,4845600
2011-06-08,50.45811462402344,51.37259667211279,49.75111256130216,51.13437109379597,8247500
2011-06-09,52.9018669128418,53.178518647160345,51.45713463818181,51.67230690642856,10315300
2011-06-10,52.0565299987793,53.32451577732457,51.87209751591907,52.90953829363687,5107500
2011-06-13,50.550331115722656,52.98639770207313,50.33515885564183,52.17181532805162,7048000
2011-06-14,51.7491455078125,52.333188621457715,50.91150989510092,51.40333382353782,6528000
2011-06-15,49.5820426940918,51.32648557395708,49.351503533931336,51.30343224424138,9931000
2011-06-16,47.36114501953125,50.035439358835205,45.96251986963381,49.528242723871074,15834600
2011-06-17,45.585968017578125,48.33711181078299,45.217100116475514,48.214155843748784,16072400
2011-06-20,46.669525146484375,46.85396058947519,45.59366101212732,46.43898304137228,9989100
2011-06-21,49.251609802246094,49.52826155139159,47.184413946081875,47.60707503771973,11624300
2011-06-22,48.84430694580078,49.87406429863694,48.79819735752397,49.044109298663805,7995300
2011-06-23,48.71366500854492,48.752088200031,47.28430000585096,47.84528680975206,8539300
2011-06-24,48.87505340576172,49.681955236926974,48.23722009838119,49.5128896446444,12623200
2011-06-27,49.79722595214844,50.27367711705277,48.544606852922676,48.73672577115936,7367600
2011-06-28,50.08156204223633,50.266000439260885,49.48983830837838,49.981662307768104,6612000
2011-06-29,52.57141876220703,52.70973874212347,50.59643083601465,51.07288782007319,10928700
2011-06-30,52.0488395690918,52.24095841225351,50.47346270996504,51.3495241657423,13155200
2011-07-01,52.12569808959961,52.21791140350045,50.811605599484054,51.86441335320649,6632700
2011-07-05,52.817344665527344,53.50128766304254,52.14108220469966,52.34857395536456,6547800
2011-07-06,52.433109283447266,53.024833102110776,52.09497803677933,52.94030029044379,5417600
2011-07-07,52.932586669921875,53.970033213602136,52.84037336861865,53.1784985784011,4779900
2011-07-08,54.239013671875,54.3235464637989,52.064226139658345,52.14875893158224,8163000
2011-07-11,51.48018264770508,52.94028756936928,50.9576189661517,52.59447586874006,12008700
2011-07-12,50.965309143066406,52.194869113471235,50.37358542271685,51.364913934821324,8284400
2011-07-13,51.44175720214844,52.47151166512257,51.21889858038462,51.541656916868746,6280100
2011-07-14,50.7808723449707,52.31782364454243,50.71170648772794,51.98737888061435,4778200
2011-07-15,51.29574203491211,51.63387314695865,50.757811504840845,51.09593675388433,4407300
2011-07-18,51.07288360595703,51.39564192513779,50.22756168586325,51.3111091468281,5503100
2011-07-19,52.632877349853516,53.770223496626635,51.910514476539966,52.54834458866759,12921000
2011-07-20,52.99407958984375,53.44748326756615,52.732800685701655,53.23999156086144,5879800
2011-07-21,54.269744873046875,54.554077071193255,52.655941544851025,53.247670995323666,6363900
2011-07-22,56.006500244140625,56.86719503645475,54.915266287048446,55.03822519866629,9792800
2011-07-25,56.12177276611328,57.1054206071833,55.24571104122256,55.36098355513,5665900
2011-07-26,55.47624588012695,56.2062952291186,54.945995931342004,56.2062952291186,4384100
2011-07-27,54.27744674682617,55.33026076370642,54.06996084868465,55.130455402640415,4581000
2011-07-28,54.215946197509766,55.62993823356267,54.02382733198068,54.60786446182732,5020700
2011-07-29,54.34657669067383,54.61554188562737,52.60213439497234,53.40134944783537,4437800
2011-08-01,54.86146926879883,55.906596490093754,54.00846093578601,55.64531761627162,5236800
2011-08-02,52.93892288208008,55.03064197740359,52.88509213479358,54.08475800835349,7077100
2011-08-03,53.830989837646484,54.16166615276223,51.3240020967018,53.89251237699646,8155100
2011-08-04,49.36302947998047,53.2619317214557,48.73243505912583,53.2619317214557,14491800
2011-08-05,48.90161895751953,50.95488864310856,46.563814805217156,50.27815231103132,10530600
2011-08-08,44.22602081298828,47.5327853759034,42.83410650184053,46.75607911956943,14908900
2011-08-09,46.85603713989258,46.87910662799114,43.83381098960872,44.856601320806696,7206700
2011-08-10,45.740966796875,47.67119418855273,45.00271382804784,45.940912142738526,9503400
2011-08-11,49.57065963745117,50.42426595508381,47.60967381598942,47.73271598308154,11972100
2011-08-12,49.80903244018555,50.99331466243309,49.378386492863164,50.87027547767427,4685600
2011-08-15,51.09330749511719,51.17020774496016,49.75521850597502,50.49347733238386,4281900
2011-08-16,50.39350509643555,50.877987850352845,49.83212795464719,50.29353535166713,4747800
2011-08-17,51.608543395996094,51.80079694586432,50.44733031200043,50.46271388157302,5095200
